series,prefecture,name,address,latitude,longitude,group
primagi,神奈川県,ハローズガーデン海老名,神奈川県海老名市中央2-4-1 ｲｵﾝ海老名店2F,35.450226,139.392892,1
primagi,神奈川県,ハローズガーデン厚木,神奈川県厚木市中町1-5-10 厚木ｶﾞｰﾃﾞﾝｼﾃｨﾋﾞﾙ5F,35.442136,139.366670,1
primagi,神奈川県,ハローズガーデン湘南,神奈川県藤沢市遠藤字滝ﾉ沢698-10 湘南とうきゅう2F,35.371491,139.442166,1
primagi,神奈川県,ハローズガーデン東神奈川,神奈川県横浜市神奈川区富家町1 ｲｵﾝ東神奈川店4F,35.479928,139.632946,1
primagi,神奈川県,ビックカメララゾーナ川崎,神奈川県川崎市幸区堀川町72-1 ﾗｿﾞｰﾅ川崎ﾌﾟﾗｻﾞ1F,35.532520,139.695871,2
primagi,神奈川県,ビックカメラ新横浜,神奈川県横浜市港北区新横浜2-100-45 ｷｭｰﾋﾞｯｸﾌﾟﾗｻﾞ新横浜9F,35.508009,139.617544,1
primagi,神奈川県,ビックカメラ相模大野,神奈川県相模原市南区相模大野3-8-1 相模大野ｽﾃｰｼｮﾝｽｸｴｱB館,35.531512,139.437237,1
primagi,神奈川県,ビックカメラ藤沢,神奈川県藤沢市藤沢559 6F,35.339864,139.488617,1
primagi,神奈川県,ファンタスティックジャーニー横浜,神奈川県横浜市都筑区池辺町4035-1 ｲﾄｰﾖｰｶﾄﾞｰららぽｰと横浜店2F,35.518219,139.567043,1
primagi,神奈川県,プラサカプコン磯子,神奈川県横須賀市磯子区磯子1-2-1 ﾏﾘｺﾑ磯子ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ2F,35.407324,139.612240,1
primagi,神奈川県,プラサカプコン横須賀,神奈川県横須賀市若松町2-30 ﾓｱｰｽﾞｼﾃｨ4F,35.278189,139.670249,2
primagi,神奈川県,プレイランド ダイエー海老名,神奈川県海老名市中央3-2-5 ﾀﾞｲｴｰ海老名店3F,35.451059,139.390923,1
primagi,神奈川県,プレイランド 川崎,神奈川県川崎市川崎区小田栄二丁目2-1ｲﾄｰﾖｰｶﾄﾞｰ川崎店3F,35.514614,139.708878,1
primagi,神奈川県,プレイランド 大和鶴間,神奈川県大和市下鶴間一丁目3-1ｲﾄｰﾖｰｶﾄﾞｰ大和鶴間店3F,35.490689,139.457156,2
primagi,神奈川県,プレビアリオ橋本,神奈川県相模原市緑区大山町1-22 ｱﾘｵ橋本店内2階ｴﾌﾞﾘﾃﾞｨFUNﾊｳｽ,35.591149,139.349718,1
primagi,神奈川県,モーリーファンタジーイオン相模原,神奈川県相模原市南区古淵2-10-1 ｲｵﾝ3階,35.553710,139.417027,1
primagi,神奈川県,モーリーファンタジークロスガーデン川崎,神奈川県川崎市幸区小倉5-19-23 ｸﾛｽｶﾞｰﾃﾞﾝ川崎1階,35.535855,139.667067,1
primagi,神奈川県,モーリーファンタジーサクラス戸塚,神奈川県横浜市戸塚区戸塚町4253-1 ｻｸﾗｽ戸塚店2F,35.401077,139.530634,1
primagi,神奈川県,モーリーファンタジー横浜新吉田,神奈川県横浜市港北区新吉田東八-49-1 ｲｵﾝ横浜新吉田店2階,35.532467,139.612858,1
primagi,神奈川県,モーリーファンタジー茅ヶ崎中央,神奈川県茅ヶ崎市茅ｹ崎3-5-16 ｲｵﾝ茅ヶ崎中央店3階,35.336041,139.402697,1
primagi,神奈川県,モーリーファンタジー久里浜,神奈川県横須賀市久里浜5-13-1 ｲｵﾝ久里浜店2階,35.229064,139.704001,1
primagi,神奈川県,モーリーファンタジー金沢八景,神奈川県横浜市金沢区泥亀1-27-1 ｲｵﾝ2階,35.333905,139.622746,1
primagi,神奈川県,モーリーファンタジー港南台,神奈川県横浜市港南区港南台3-1-2 ﾀﾞｲｴｰ港南台店4F,35.375832,139.577304,1
primagi,神奈川県,モーリーファンタジー港北,神奈川県横浜市都筑区中川中央1-31-1-5083 ﾓｻﾞｲｸ5F,35.554736,139.578265,1
primagi,神奈川県,モーリーファンタジー座間,神奈川県座間市広野台2-10-4 ｲｵﾝﾓｰﾙ座間店3階,35.501227,139.425641,1
primagi,神奈川県,モーリーファンタジー三ツ境,神奈川県横浜市瀬谷区三ﾂ境7-1 ﾀﾞｲｴｰ三ﾂ境店2F,35.465924,139.503981,1
primagi,神奈川県,モーリーファンタジー湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71 ｲｵﾝｽﾀｲﾙ湘南茅ヶ崎店3階,35.334830,139.408960,1
primagi,神奈川県,モーリーファンタジー秦野,神奈川県秦野市入船町12-1 ｲｵﾝ秦野店2階,35.378122,139.227929,1
primagi,神奈川県,モーリーファンタジー川崎小田栄,神奈川県川崎市川崎区小田栄2-3-1 ｺｰﾅﾝ川崎小田栄2階,35.514924,139.706682,1
primagi,神奈川県,モーリーファンタジー相模原小山,神奈川県相模原市中央区小山3-37-1 相模原ﾓｰﾙ2F,35.582684,139.356537,1
primagi,神奈川県,モーリーファンタジー大和,神奈川県大和市都市計画事業渋谷(南部地区)整理地内74 ｲｵﾝ3F,35.487515,139.457998,1
primagi,神奈川県,モーリーファンタジー大和鶴間,神奈川県大和市下鶴間一-2-1 ｲｵﾝ大和鶴間店3階,35.489233,139.457991,1
primagi,神奈川県,モーリーファンタジー天王町,神奈川県横浜市保土ヶ谷区川辺町3-5 イオン天王町ショッピングセンター3F,35.458467,139.599813,1
primagi,神奈川県,モーリーファンタジー東戸塚,神奈川県横浜市戸塚区品濃町535-1 ｲｵﾝ東戸塚店4F,35.430294,139.561480,1
primagi,神奈川県,モーリーファンタジー本牧,神奈川県横浜市中区本牧原7-1 ｲｵﾝ本牧店5階,35.425430,139.666973,1
primagi,神奈川県,ヤマダデンキLABILIFESELECT茅ヶ崎,神奈川県茅ヶ崎市新栄町１２?３,35.332653,139.405114,1
primagi,神奈川県,ヨドバシカメラマルチメディア横浜,神奈川県横浜市西区北幸1-2-7,35.467680,139.620381,1
primagi,神奈川県,ヨドバシカメラマルチメディア京急上大岡,神奈川県横浜市港南区上大岡西1-6-1,35.409068,139.596581,1
primagi,神奈川県,ヨドバシカメラマルチメディア川崎ルフロン,神奈川県川崎市川崎区日進町1-11 ﾙﾌﾛﾝ,35.529759,139.695705,1
primagi,神奈川県,ラウンドワンららぽーと湘南平塚,神奈川県平塚市天沼10-1 ららぽｰと湘南平塚3階,35.336457,139.355050,1
primagi,神奈川県,レジャーランド厚木,神奈川県厚木市戸室5-31-1,35.447726,139.343118,1
primagi,神奈川県,小田原メトロポリス,神奈川県小田原市前川219番地4,35.278693,139.194209,1
primagi,神奈川県,西友LIVINよこすか,神奈川県横須賀市平成町3-21-4,35.274866,139.683814,1
