series,prefecture,name,address,latitude,longitude
primagi,東京都,タイトーステーション 新宿南口ゲームワールド,東京都新宿区新宿3-35-8,35.689855,139.702264
primagi,東京都,タイトーステーション 浅草,東京都台東区浅草1-27-5 ROXDOME1F,35.712608,139.793914
primagi,東京都,タイトーステーション 多摩センター,東京都多摩市落合1-45-1 丘の上ﾊﾟﾃｨｵ内,35.623228,139.426388
primagi,東京都,タイトーステーション 池袋西口,東京都豊島区西池袋1-15-9,35.730522,139.709724
primagi,東京都,タイトーステーション 町田,東京都町田市原町田6-21-23 松山ﾋﾞﾙ1階,35.542744,139.448467
primagi,東京都,タイトーステーション 立川北口,東京都立川市曙町2-4-5 OSJTACHIKAWA,35.699190,139.412117
primagi,東京都,タワーレコード新宿,東京都新宿区新宿3-37-1ﾌﾗｯｸﾞｽ7-10F,35.689860,139.701588
primagi,東京都,トイザらスお台場,東京都港区台場1-7-1ｱｸｱｼﾃｨお台場1F,35.627948,139.773834
primagi,東京都,トイザラス昭島,東京都昭島市田中町573-1-4 ﾓﾘﾀｳﾝ内,35.713851,139.363616
primagi,東京都,ドラマ八王子高倉,東京都八王子市東京都八王子市高倉町55-4,35.665081,139.366490
primagi,東京都,ドン・キホーテ北池袋,東京都豊島区池袋本町2-7-5,35.741185,139.707929
primagi,東京都,ハイテクランドセガ渋谷,東京都渋谷区渋谷1-14-14 EST1F,35.659920,139.702605
primagi,東京都,ハローズガーデン モラモラ墨田文花,東京都墨田区文花1-31-9 ｵﾘﾝﾋﾟｯｸ墨田文花店1F,35.706948,139.823620
primagi,東京都,ハローズガーデンあきる野とうきゅう,東京都あきる野市秋川1-17-1 あきる野東急4F,35.730736,139.287337
primagi,東京都,ハローズガーデン新糀谷,東京都大田区萩中2-12-5 ﾏﾙｴﾂ新糀谷店2F,35.551004,139.732870
primagi,東京都,ビックカメラJR八王子,東京都八王子市旭町1-17 ｾﾚｵ八王子南館5F,35.654604,139.338906
primagi,東京都,ビックカメラ京王調布,東京都調布市小島町2-48-6 ﾄﾘｴ京王調布3F,35.652114,139.543202
primagi,東京都,ビックカメラ渋谷東口,東京都渋谷区渋谷1-24-12 5F,35.659985,139.701951
primagi,東京都,ビックカメラ新宿西口,東京都新宿区西新宿1-5-1 西新宿ﾊﾙｸ5F,35.692513,139.698556
primagi,東京都,ビックカメラ赤坂見附駅,東京都港区赤坂3-1-6 8F,35.677038,139.736768
primagi,東京都,ビックカメラ池袋西口,東京都豊島区西池袋1-16-3 7F,35.730832,139.708954
primagi,東京都,ビックカメラ池袋本店,東京都豊島区東池袋1-41-5 7F,35.731693,139.712907
primagi,東京都,ビックカメラ有楽町,東京都千代田区有楽町1-11-1 4F,35.675360,139.762897
primagi,東京都,ビックカメラ立川,東京都立川市曙町2-12-2 5F,35.699298,139.414853
primagi,東京都,ビックロビックカメラ新宿東口,東京都新宿区新宿3-29-1 6F,35.691380,139.702996
primagi,東京都,プラサカプコン吉祥寺,東京都武蔵野市吉祥寺本町1丁目10-1 いなりやﾋﾞﾙB1F,35.705361,139.579098
primagi,東京都,プラサカプコン池袋,東京都豊島区東池袋1-30-1 ｷｭｰﾌﾟﾗｻﾞ3F,35.730945,139.716429
primagi,東京都,プラサカプコン府中,東京都府中市宮町1-41-2 ﾐｯﾃﾝ府中7階,35.670801,139.479886
primagi,東京都,プリズムストーンカフェ原宿店,東京都渋谷区神宮前3-18-272F,35.670373,139.708167
primagi,東京都,プリズムストーン東京駅店,東京都千代田区丸の内1-9-1 東京駅一番街B1F東京ｷｬﾗｸﾀｰｽﾄﾘｰﾄ内,35.682289,139.768490
primagi,東京都,モーリーファンタジークルネ,東京都東久留米市野火止1-3-3 ｸﾙﾈ店1F,35.759503,139.511480
primagi,東京都,モーリーファンタジーむさし村山,東京都武蔵村山市榎1-1-3 ｲｵﾝむさし村山店3階,35.746352,139.384813
primagi,東京都,モーリーファンタジー小平,東京都小平市小川東町2-12-1 ﾀﾞｲｴｰ小平店2F,35.742930,139.467089
primagi,東京都,モーリーファンタジー多摩平の森,東京都日野市多摩平2-4-1 ｲｵﾝﾓｰﾙ3階,35.661167,139.381045
primagi,東京都,モーリーファンタジー東久留米,東京都東久留米市南沢5-17 ｲｵﾝﾓｰﾙ3F,35.745067,139.527522
primagi,東京都,モーリーファンタジー南砂,東京都江東区南砂6-7-15 ｲｵﾝ南砂店3階,35.671711,139.835723
primagi,東京都,モーリーファンタジー日の出,東京都西多摩郡日の出町大字平井字三吉野桜木237-3 ｲｵﾝ日の出3階,35.741322,139.277211
primagi,東京都,モーリーファンタジー板橋,東京都板橋区徳丸2-6-1 ｲｵﾝ板橋店3階,35.770091,139.661078
primagi,東京都,モーリーファンタジー品川シーサイド,東京都品川区東品川4-12-5 ｲｵﾝ品川ｼｰｻｲﾄﾞ店2階,35.610994,139.749077
primagi,東京都,ヨドバシカメラ マルチメディア吉祥寺,東京都武蔵野市吉祥寺本町1-19-1 5F,35.704697,139.581510
primagi,東京都,ヨドバシカメラマルチメディアAkiba,東京都千代田区神田花岡町1番地1 6F,35.698971,139.774683
primagi,東京都,ヨドバシカメラマルチメディア錦糸町,東京都墨田区江東橋3丁目14-5ﾃﾙﾐﾅ1F-3F,35.696439,139.814223
primagi,東京都,ヨドバシカメラマルチメディア上野,東京都台東区上野4丁目10-10 2号館3F,35.711164,139.774465
primagi,東京都,ヨドバシカメラマルチメディア新宿東口,東京都新宿区新宿3-26-7 別館4F,35.691689,139.701823
primagi,東京都,ヨドバシカメラマルチメディア町田駅前,東京都町田市原町田1-1-11玩具売場,35.542357,139.444351
primagi,東京都,ヨドバシカメラ新宿西口,東京都新宿区西新宿1-11-1 ﾎﾋﾞｰおもちゃ館,35.689517,139.697619
primagi,東京都,ヨドバシカメラ八王子,東京都八王子市東町7-4玩具売場,35.657971,139.339658
primagi,東京都,ライフ経堂,東京都世田谷区経堂5-32-6,35.648167,139.632169
primagi,東京都,ライフ篠崎,東京都江戸川区篠崎町7-27-1,35.706026,139.903766
primagi,東京都,ラウンドワンスタジアムダイバーシティ東京プラザ,東京都江東区青海一丁目1番10号 ﾀﾞｲﾊﾞｰｼﾃｨ東京ﾌﾟﾗｻﾞ6階,35.625186,139.775631
primagi,東京都,レジャーランド秋葉原1号,東京都千代田区外神田1-9-5,35.698821,139.770153
primagi,東京都,レジャーランド秋葉原2号,東京都千代田区外神田4-3-3ﾐﾅﾐﾋﾞﾙ6･7F,35.700741,139.771949
primagi,東京都,西友阿佐ヶ谷,東京都杉並区阿佐谷北1-5-6,35.705632,139.636872
primagi,東京都,西友荻窪,東京都杉並区荻1-9-1 ﾀｳﾝｾﾌﾞﾝ,35.705241,139.619674
primagi,東京都,西友三軒茶屋,東京都世田谷区太子堂4-24-8,35.644599,139.670322
primagi,東京都,西友清瀬,東京都清瀬市元町1-4-5,35.773320,139.520491
primagi,東京都,西友青井,東京都足立区青井3-1-1,35.770080,139.817230
primagi,東京都,西友調布,東京都調布市小島町1-10-1,35.653619,139.543939
primagi,東京都,西友福生,東京都福生市東町5-1,35.743369,139.327989
primagi,東京都,西友練馬Part2,東京都練馬区練馬1-3-10,35.737754,139.653866
primagi,東京都,東京レジャーランドお台場,東京都港区台場1-7-1ｱｸｱｼﾃｨお台場4F4A区画,35.627948,139.773834
primagi,東京都,博品館TOYPARK銀座本館,東京都中央区銀座8-8-11,35.667834,139.761037
primagi,東京都,宝島瑞江,東京都江戸川区瑞江2-1-2ﾄﾞﾝ･ｷﾎｰﾃﾗﾊﾟｰｸ瑞江店4F,35.692796,139.896730
