series,prefecture,name,address,latitude,longitude,group
primagi,愛知県,モーリーファンタジー豊川,愛知県豊川市開運通り2-31 ｲｵﾝ豊川店2階,34.827155,137.384425,1
primagi,愛知県,モーリーファンタジー豊田,愛知県豊田市広路町1-1 ｲｵﾝｽﾀｲﾙ豊田3階,35.078366,137.159651,1
primagi,愛知県,モーリーファンタジー名古屋茶屋,愛知県名古屋市港区西茶屋2-11 ｲｵﾝ名古屋茶屋店3階,35.102708,136.825019,1
primagi,愛知県,モーリーファンタジー名古屋東,愛知県名古屋市名東区猪子石原2-1701 ｲｵﾝﾘﾃｰﾙ名古屋東店1F,35.194959,136.993888,1
primagi,愛知県,モーリーファンタジー木曽川,愛知県一宮市木曽川町黒田字南八ﾂヶ池25-1 ｲｵﾝ木曽川店2階,35.348611,136.773611,1
primagi,愛知県,ヨドバシカメラマルチメディア名古屋松坂屋,愛知県名古屋市中区栄3-16-1,35.165291,136.907902,1
primagi,愛知県,安城メトロポリス,愛知県安城市浜富町6-8,34.955442,137.097109,1
primagi,愛知県,小牧メトロポリス,愛知県小牧市小牧市間々片山181番地,35.297765,136.909811,1
primagi,愛知県,西友岡崎店(バンダイナムコ),愛知県岡崎市戸崎町越舞2-1西友岡崎店2F,34.931601,137.165536,1
primagi,愛知県,中川メトロポリス,愛知県名古屋市中川区江松三丁目110番地,35.125371,136.823828,1
primagi,愛知県,豊川メトロポリス,愛知県豊川市下長山町上ｱﾗｲ14-1,34.802452,137.384578,1
